25022,35121,44300,492189,184474,26291,28031,43200,42876,42730,24270,67284,31130,38396,35295,30036,73963,31291,35857,46176,152194,196542,29943,40512,717244,222719,467928,292212,178896,25270,148605,80919,106083,93170,182304,120296,81255,25120,258249,229104,144110,57447,32968,136412,109559,492159,139069,133549,136705,63772,25961,21227,43942,38597,158051,151586,272593,35326,49202,30620,24093,50727,67227,216982,21006,40157,96928,28663,46776,291137,117805,35912,413627,34636,95762,82037,104740,20657,107477,42776,32674,82471,279584,195036,150837,111891,170903,218670,0,23793,517900,30277,25887,104502,89927,144098,40406,30739,23308,39254,47741,30964,21828,39054,43435
27605,39066,40261,496654,186875,22236,21942,38201,37369,36989,27247,69927,25283,32357,31018,24047,78036,34928,38420,49623,154867,198101,31956,33761,719501,228122,472653,295773,181363,28451,151372,84568,109944,95593,184941,123713,82380,20067,261556,233231,146797,59960,36543,139841,114144,495478,143118,137100,139240,68251,20020,25184,38687,34160,161592,154401,275116,37693,54873,24743,22094,53888,69456,219679,21709,35134,100823,31290,50135,293828,121940,31411,416098,37811,98147,85682,108817,24442,110412,36503,29897,86114,282487,196663,154470,115028,173774,221787,23793,0,523179,34008,19578,106335,92782,146269,34919,25324,21391,43731,50510,24303,24013,33925,38476
517832,512009,545468,218051,415686,525793,526175,542392,543220,541668,519570,489996,530232,537396,534249,530264,485619,513349,510113,504254,433304,403698,512135,538810,393494,385107,228864,342838,418686,515622,435013,479701,463459,473244,417364,454972,479643,524986,365681,386714,439718,497107,507034,442198,459467,215189,440463,443861,443855,491280,524841,520675,543680,537843,430245,436128,357609,511842,499216,530778,522301,501005,489743,392250,519660,539615,471078,515361,504200,344565,457279,534840,270673,511154,472008,482063,464780,520319,463743,542090,533458,477959,350640,405712,433161,460475,422567,394134,517900,523179,0,514183,525197,468178,478121,438710,540334,529065,521024,506690,503127,530422,520634,538276,543749
29351,29234,53155,487508,177443,35118,35934,51081,51075,49493,28167,61457,39227,44531,42614,39619,69650,26276,30506,41351,147245,190913,24918,47367,712917,219716,463807,287773,173255,28465,144118,76544,101062,87049,176537,116479,75916,33263,253344,224569,138423,51126,28113,129387,106356,488312,133344,128094,130288,59053,34480,32298,52511,45242,150632,148065,268000,29965,44595,38409,33786,44722,61904,212331,31153,48474,92289,26414,40183,283792,111390,44865,405904,29343,90573,76556,99245,31356,100962,50475,41933,76882,273719,188093,143186,105140,163986,212387,30277,34008,514183,0,32840,97435,85080,138437,47723,37926,33445,34633,41800,38963,29801,47019,50864
29563,40564,37233,498728,189455,18952,18296,34037,34989,33351,29193,72147,21417,30339,27960,22563,80868,36020,40472,52075,158105,201309,35300,32355,722481,229200,473527,296263,182069,29971,153972,85438,111452,95701,186385,125549,85926,19369,264400,234623,148835,60808,39821,140803,116756,496568,145278,138608,140924,67869,21204,26494,36013,30314,161318,157075,277722,40055,56011,22073,22252,55356,72958,221875,25369,31572,102385,34090,51321,295844,121982,28369,419060,41269,101167,86930,109561,25116,111544,34103,25697,86884,284057,198515,155986,115916,174532,223051,25887,19578,525197,32840,0,107505,92938,148121,32425,19628,23667,44423,51070,21045,25323,30351,35316
100898,93505,127824,441599,128062,108731,108599,125368,125068,124976,103064,72842,112628,119328,117313,112746,68363,97479,93635,86776,98434,139086,95973,122402,665282,170793,418206,244040,125336,99970,96521,63299,57323,57286,125040,65650,63783,107072,205433,177614,89820,80063,93830,84616,58365,440091,84863,83177,82605,75856,106297,103273,126128,120995,103795,99124,217279,94860,84386,111760,104687,82817,73343,160840,104054,122855,52930,98911,86744,237149,63875,118708,356705,95198,54924,62013,51030,103987,57945,122658,116044,60847,226590,140202,95101,54591,114915,164066,104502,106335,468178,97435,107505,0,58123,91122,122768,111019,105638,88700,84457,112566,102860,121352,125619
85979,82284,113313,449852,138073,95400,95868,110461,110221,109195,89825,59985,97691,104745,102314,96777,57682,83176,82498,73035,107625,148913,84266,107813,673865,182070,423369,250387,133993,86187,104418,50648,66486,46483,135515,76261,51850,93583,215044,185967,100427,66830,79407,93829,68490,450018,95488,91442,93448,63981,93438,88896,111709,106822,110996,108171,226264,80369,72467,96943,92124,70546,60504,168903,88283,108108,54135,85084,73587,248006,71636,103715,366108,80961,50879,51958,59639,91440,65888,108791,102387,48944,236449,148121,106370,63838,124830,173459,89927,92782,478121,85080,92938,58123,0,100437,107541,99042,91665,77735,72766,99445,88707,106527,110576
141188,134667,166740,416521,100672,148191,148805,164864,164836,162958,140646,114038,152458,159054,158003,152436,109571,135663,134943,126760,72552,113318,137247,162496,638800,147579,389772,217078,97076,140574,72371,105545,88427,100896,100996,81588,103873,148044,180795,147386,67684,122521,133682,69268,86503,416381,69923,70027,71419,116288,147957,143033,165398,160653,74791,73680,193821,133638,124970,152678,143945,123739,113975,130832,144238,161485,95596,138309,127966,214271,86017,157258,329873,136048,96312,105345,91156,142427,88413,163554,155930,104949,197610,113290,70523,84855,88143,137986,144098,146269,438710,138437,148121,91122,100437,0,160156,152361,144298,128848,126403,152012,143350,160264,164223
42876,54335,15654,511813,204454,31953,30681,13224,13236,11686,42824,85252,25098,14916,18227,26150,94709,50637,54579,66206,173312,217170,49469,11170,737826,243907,488612,312548,197716,45042,167233,100199,125791,109312,200828,139984,100339,33796,279453,247694,161292,77367,55424,154486,130453,511185,157865,151995,153305,83780,35209,41089,15376,12665,176929,170214,291447,54790,70564,27154,36947,70629,86443,238278,39618,11017,116980,48259,66182,308781,137255,17112,433357,53114,116420,101313,124654,40911,126911,12120,19964,100687,297620,213818,169463,130869,189399,237112,40406,34919,540334,47723,32425,122768,107541,160156,0,24889,36804,60322,66267,26056,38622,10794,13155
34679,43048,30939,500678,192593,22194,20708,29547,28215,28347,34367,76113,14789,24479,22410,16095,84516,40522,43462,55005,163613,207811,40132,26779,727045,234094,480063,302293,187425,33675,158444,90008,115384,99853,189881,130115,90674,22965,267894,237497,153691,65896,44751,146071,121038,501096,147728,143980,144022,73815,25030,29636,30443,24846,166340,160367,282230,43999,58929,16587,26118,59916,76430,227091,29401,26054,106899,38684,56707,299374,126244,22421,422988,44277,105025,91764,114003,30078,116130,27453,19189,90952,286819,202565,160432,121294,177708,227353,30739,25324,529065,37926,19628,111019,99042,152361,24889,0,26575,49121,55574,15615,27925,24471,29566
27142,37127,41258,493237,186154,22485,24535,39942,39350,38896,24572,68556,27224,34876,32763,27208,77089,31815,37529,48534,154918,198588,32061,37032,718410,227233,470062,293118,179306,25738,150061,83023,109667,91568,183746,121388,83243,21158,259507,230508,145646,58927,36704,137766,111683,494877,140389,135635,137741,66826,21983,22885,40406,36187,160241,153016,272759,35604,51466,26986,18815,52557,69081,218636,21444,36753,98698,30501,48436,291963,118875,32458,415493,35850,98216,83053,106890,22077,110247,38814,30192,82481,279918,195526,153357,113099,171371,219060,23308,21391,521024,33445,23667,105638,91665,144298,36804,26575,0,43454,47773,26728,22376,34836,39877
38404,29521,66566,479363,170520,46283,47045,64058,64610,63050,38956,53098,51384,58428,56285,50270,61575,33585,30385,34130,139866,182208,33803,60546,702730,210463,455276,278854,165888,37228,134917,66861,92757,76240,166552,107592,66655,45262,245639,216404,132014,43747,30384,121502,97929,479469,125999,119063,123541,52502,43865,38963,65342,59785,144137,138670,258791,31124,37904,48938,43101,36539,53421,203160,42176,61523,83312,36485,34124,276807,104997,56502,399251,33342,82294,69287,90264,39339,94453,62282,54478,66521,264892,179490,136657,98729,154477,203264,39254,43731,506690,34633,44423,88700,77735,128848,60322,49121,43454,0,32517,49786,40122,58686,64213
44023,37804,72767,475560,165523,52238,52216,70617,69861,69003,45227,47317,57399,63939,62020,55673,56934,39844,36840,30279,133913,177875,39000,66695,701251,206996,453029,275387,159533,42527,131442,62960,89970,73495,163519,103889,64378,50421,239858,209669,126833,38920,36503,117651,94022,475348,120656,115056,115842,47337,50598,45340,72109,65104,138846,134153,252906,37247,32205,55989,49934,31256,49776,198031,47371,66570,78467,40898,30257,271934,98466,63021,394216,39007,77795,62866,85809,46476,88698,69835,60367,63130,260595,174733,131856,93438,151664,199269,47741,50510,503127,41800,51070,84457,72766,126403,66267,55574,47773,32517,0,56505,45937,64963,68634
33118,44761,29704,502925,193276,21641,20965,29258,27628,27826,33022,76848,15964,22630,20625,16456,84753,38485,44451,56290,164340,207048,40379,25820,728844,235307,479506,302214,187652,35344,158359,90119,116301,100114,191916,128524,90301,22448,269105,237836,152682,66637,44874,145762,119321,501961,148841,143653,146163,73798,25059,31309,29460,23975,167471,162052,281575,44982,59564,16630,26819,60019,75597,226104,28658,25639,105628,37601,56954,299767,125895,20314,424129,42920,106080,89819,113136,29173,116893,28196,17838,92479,288470,203328,160117,122617,180397,228172,30964,24303,530422,38963,21045,112566,99445,152012,26056,15615,26728,49786,56505,0,29704,24000,28583
25974,35693,44194,491757,184000,26849,26493,42830,42600,42172,23198,65412,30566,36840,34375,29436,76189,30201,35053,46214,153554,197514,30641,40034,719192,224871,469566,292916,178250,25444,149099,80125,106025,90578,181240,120734,82367,25870,257953,229218,144212,56959,34328,137362,111739,493289,139389,133233,134637,63572,24627,21161,43178,38291,156899,151580,271491,33366,50088,29202,23423,50519,68511,218118,19966,40113,99060,27969,46082,290323,117765,34940,412059,34458,95434,82315,105110,21919,108637,40912,32752,81753,279688,194334,150325,111419,170019,217454,21828,24013,520634,29801,25323,102860,88707,143350,38622,27925,22376,40122,45937,29704,0,37860,43225
41874,52203,16594,510933,202386,30037,29101,14596,15286,13348,41850,85326,23586,13274,16935,25192,94057,49127,52175,63664,172076,215900,48401,11832,735424,241897,487194,309848,196814,44112,167315,98285,124207,107972,199504,137082,100193,31166,277737,246068,161164,74691,54346,153166,128833,510833,157897,152545,154417,82368,33219,39783,16264,10465,175465,169146,290289,53238,69560,24020,34231,68577,85303,236508,38074,11327,114894,47215,64584,308643,134365,13654,431149,51784,114472,98627,123968,39173,124929,13506,18516,100187,297014,212406,168871,130143,189195,236544,39054,33925,538276,47019,30351,121352,106527,160264,10794,24471,34836,58686,64963,24000,37860,0,15473
45469,57194,9757,514014,207219,33884,33322,8515,8261,10507,44961,88519,27915,17213,20102,28967,96946,54244,57034,68779,176669,220979,53474,13793,741433,247324,492803,314547,201067,48515,171148,104208,129616,113005,205451,142319,103518,36495,281430,250859,164667,79090,58919,157215,133588,515430,161432,155276,158592,87111,38616,44694,8715,14794,180158,174693,295560,57647,73025,27791,39748,73222,88758,241035,41467,12124,121233,51030,69527,312670,139348,18761,436840,55759,118999,102940,126413,43624,127912,11507,22565,104708,302563,216771,172312,134564,193184,241085,43435,38476,543749,50864,35316,125619,110576,164223,13155,29566,39877,64213,68634,28583,43225,15473,0
